Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Rented Bike Count
1397,21/06/2018,8,21.4,65,1.9,821,14.5,1.15,0.0,0.0,Summr,No Holiday,Yes,13209247,2459
1398,14/11/2018,2,6.2,59,,1584,-1.2,0.0,0.0,0.0,Autum,No Holiday,Yes,2421466,310
1399,30/03/2018,12,19.1,26,1.6,1704,-0.8,2.73,0.0,0.0,Sprng,No Holiday,Yes,5178259,951
1400,3/10/2018,20,18.6,55,1.5,2000,9.3,0.0,0.0,0.0,Autumn,Holiday,Yes,9691753,1823
1401,29/08/2018,15,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,Summr,No Holiday,Yes,3295513,580
1402,2/9/2018,6,20.2,66,1.0,2000,13.6,0.0,0.0,0.0,Auttumn,No Holiday,Yes,1567898,258
1403,25/08/2018,9,25.3,72,2.4,1220,19.8,,0.0,0.0,Sumer,No Holiday,Yes,4659136,815
1404,25/02/2018,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,Winteer,No Holiday,Yes,1634872,234
1405,14/03/2018,21,16.8,67,2.0,1775,10.6,0.0,0.0,0.0,Sproing,No Holiday,Yes,6088528,1177
1406,7/7/2018,10,24.0,49,1.7,2000,12.6,2.48,0.0,0.0,Sumer,No Holiday,Yes,5957201,1049
1407,5/7/2018,8,23.6,93,0.9,308,22.3,0.21,0.0,0.0,Sumer,No Holiday,Yes,10342232,1891
1408,19/05/2018,9,15.7,49,1.6,2000,5.0,2.0,0.0,0.0,Spriing,No Holiday,Yes,4996184,951
1409,26/11/2018,4,2.2,93,1.1,265,1.1,0.0,0.0,0.3,Autmn,No Holiday,Yes,1037107,95
1410,11/9/2018,21,22.2,50,1.3,2000,11.2,0.0,0.0,0.0,Autum,No Holiday,Yes,10802748,1970
1411,12/4/2018,4,7.5,53,,1701,-1.4,0.0,0.0,0.0,Spriing,No Holiday,Yes,986512,94
1412,10/10/2018,15,13.7,44,3.9,2000,1.6,0.83,0.0,0.0,Auttumn,No Holiday,Yes,6734289,1154
1413,11/3/2018,15,11.9,26,2.8,1338,-7.0,2.34,0.0,0.0,Sproing,No Holiday,Yes,7056798,1275
1414,27/01/2018,7,-15.7,53,1.3,1629,-23.1,0.0,0.0,0.3,Wonter,No Holiday,Yes,651799,62
1415,6/4/2018,12,6.7,71,4.6,543,1.8,,0.0,0.0,Sproing,No Holiday,Yes,4339177,739
1416,12/8/2018,19,32.0,76,2.1,692,27.2,0.1,1.0,0.0,Summr,No Holiday,Yes,6494960,1129
1417,23/03/2018,13,,36,2.1,1073,-3.6,2.87,0.0,0.0,Spriing,No Holiday,Yes,4137337,702
1418,3/7/2018,3,,98,0.0,1734,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes,1264301,227
1419,18/02/2018,7,-4.6,31,1.2,2000,-19.2,0.0,0.0,0.0,Winteer,No Holiday,Yes,549674,43
1420,12/5/2018,20,15.7,97,0.3,343,15.2,0.0,1.0,0.0,Sprng,No Holiday,Yes,745769,25
1421,3/5/2018,-4,13.3,59,1.8,1451,3.9,,0.1,0.1,Sproing,No Holiday,Yes,4414250,719
1422,8/10/2018,2,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,Autum,No Holiday,Yes,1728000,265
1423,22/09/2018,17,24.6,35,3.6,1990,8.1,1.2,0.0,0.0,Autmn,No Holiday,Yes,10800210,1997
1424,12/12/2017,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Wintr,No Holiday,Yes,1086586,194
1425,1/12/2017,23,-1.3,84,1.0,1265,-3.6,0.0,0.0,0.0,Wonter,No Holiday,Yes,2491343,351
1426,28/09/2018,0,17.1,52,1.4,2000,7.1,0.0,0.0,0.0,Auttumn,No Holiday,No,1232311,222
1427,17/02/2018,17,0.6,17,3.3,2000,-21.7,0.79,0.0,0.0,Wonter,Holiday,Yes,1529374,247
1428,27/07/2018,14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,Summer,No Holiday,Yes,3323045,545
1429,1/4/2018,-5,12.6,59,1.7,1468,4.1,0.57,0.2,0.1,Sproing,Holiday,Yes,1902790,328
1430,13/08/2018,4,27.1,91,0.9,585,25.4,0.0,0.0,0.0,Summmer,No Holiday,Yes,1219563,170
1431,31/05/2018,2,15.2,84,0.7,485,12.5,0.0,0.0,0.0,Sprng,No Holiday,Yes,2794847,440
1432,14/07/2018,4,25.1,82,1.5,1336,21.8,0.0,0.0,0.0,Sumer,No Holiday,Yes,2267340,307
1433,11/3/2018,1,4.8,80,1.3,583,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2159259,237
1434,24/11/2018,6,3.7,25,2.3,2000,-14.5,0.0,0.0,0.0,Autmn,No Holiday,Yes,599058,75
1435,4/11/2018,-4,13.0,59,1.7,1391,3.0,0.57,0.1,0.1,Autumn,Holiday,No,3139355,532
1436,29/12/2017,14,5.7,54,3.5,418,-2.9,0.83,0.0,0.0,Winter,No Holiday,Yes,2845720,411
1437,21/08/2018,8,24.0,84,3.5,1975,21.1,0.47,0.0,0.0,Summer,No Holiday,Yes,8468059,1559
1438,27/10/2018,0,9.9,65,3.2,2000,3.6,0.0,0.0,0.0,Autmn,No Holiday,Yes,3841835,648
1439,1/10/2018,-1,12.8,58,1.8,1405,2.4,0.58,0.1,0.1,Wonter,No Holiday,Yes,2089957,315
1440,22/12/2017,18,4.9,63,0.6,677,-1.5,0.0,0.0,0.0,Winter,Holiday,Yes,3997534,659
1441,15/06/2018,23,19.6,55,1.4,2000,10.3,0.0,0.0,0.0,Sumer,No Holiday,Yes,8778035,1627
1442,1/8/2018,15,39.3,37,2.3,1892,21.9,2.82,0.0,0.0,Sumer,No Holiday,Yes,3620603,576
1443,13/02/2018,7,-7.2,70,1.9,1946,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2375659,285
1444,12/2/2018,18,-4.4,46,3.5,2000,-14.3,0.23,0.0,0.0,Wintr,No Holiday,Yes,2602408,478
1445,30/01/2018,22,-1.7,85,1.2,1006,-3.8,,0.0,3.5,Winter,No Holiday,Yes,1054898,74
1446,21/11/2018,0,7.2,74,1.2,772,2.8,0.0,,0.0,Autmn,No Holiday,Yes,1334775,115
1447,23/07/2018,0,30.6,50,2.3,1631,18.9,0.0,0.0,0.0,Summmer,No Holiday,Yes,4440891,766
1448,5/2/2018,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,Wintr,No Holiday,Yes,1882940,195
1449,29/07/2018,1,28.0,71,0.6,1799,22.2,0.0,,0.0,Summer,No Holiday,Yes,3758584,685
1450,4/11/2018,14,19.3,28,1.7,1208,0.3,1.93,0.0,0.0,Auttumn,No Holiday,Yes,8110378,1542
1451,22/01/2018,10,1.1,31,0.7,1898,-14.1,0.25,0.0,0.0,Wintr,No Holiday,Yes,1555252,222
1452,10/11/2018,5,9.4,87,0.8,279,7.3,0.0,0.0,0.0,Autmn,No Holiday,Yes,994468,134
1453,2/4/2018,-5,13.4,60,1.6,1395,4.5,0.61,0.3,0.1,Autum,Holiday,No,2885777,471
1454,5/12/2017,0,-6.1,42,2.6,2000,-16.9,0.0,0.0,0.0,Wonter,No Holiday,Yes,1146375,204
1455,9/1/2018,8,-6.0,64,3.2,1384,-11.7,0.0,0.0,0.7,Wintr,No Holiday,Yes,3069434,548
1456,16/11/2018,10,9.4,55,0.1,570,0.7,0.49,0.0,0.0,Autum,No Holiday,Yes,4195060,672
1457,28/06/2018,18,20.6,97,0.7,222,20.1,0.14,21.5,0.0,Summmer,No Holiday,Yes,3184243,507
1458,9/7/2018,21,20.3,96,1.0,1007,19.6,0.0,1.5,0.0,Summmer,No Holiday,Yes,1414540,105
1459,5/1/2018,21,-3.5,53,0.9,1353,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2380748,283
1460,10/4/2018,16,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,Spring,No Holiday,Yes,5673058,999
1461,20/04/2018,-10,12.2,57,1.8,1445,3.9,0.56,0.2,0.1,Winter,Holiday,Yes,693586,111
1462,17/08/2018,17,33.1,27,1.9,1975,11.5,1.76,0.0,0.0,Summmer,No Holiday,Yes,8967215,1668
1463,19/03/2018,21,8.0,47,3.3,2000,-2.6,0.0,,0.0,Sprng,No Holiday,Yes,4606435,742
1464,4/11/2018,-8,11.9,58,1.7,1413,5.5,0.53,0.2,0.1,Autum,No Holiday,No,12539395,2373
1465,16/09/2018,22,21.4,87,2.4,540,19.1,0.0,0.0,0.0,Autmn,No Holiday,Yes,5280240,986
1466,16/05/2018,9,22.8,93,3.1,569,21.6,0.06,4.0,0.0,Sproing,No Holiday,Yes,1353966,89
1467,29/01/2018,-8,12.5,60,1.8,1497,4.1,0.57,0.1,0.0,Winteer,No Holiday,Yes,9592984,1771
1468,25/02/2018,-1,12.7,59,1.7,1458,3.8,0.61,0.1,0.0,Spriing,Holiday,No,590159,61
1469,6/1/2018,10,-3.5,39,2.0,1946,-15.4,0.54,0.0,0.0,Winteer,No Holiday,Yes,1092714,173
1470,16/10/2018,-10,12.8,58,1.7,1428,4.5,0.59,0.1,0.1,Auttumn,No Holiday,No,11655967,2308
1471,19/02/2018,0,-1.1,39,1.7,1832,-13.3,,0.0,0.0,Winteer,No Holiday,Yes,1384727,132
1472,17/03/2018,13,,32,1.2,1772,-5.1,2.22,0.0,0.0,Sprng,No Holiday,Yes,5891288,1151
1473,30/11/2018,11,5.3,43,1.8,1177,-6.2,1.38,0.0,0.0,Autmn,No Holiday,Yes,4044311,644
1474,4/4/2018,13,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,Sprng,No Holiday,Yes,5338339,967
1475,11/7/2018,5,24.5,97,0.5,229,23.9,0.0,0.5,0.0,Summmer,No Holiday,Yes,1422050,93
1476,24/03/2018,22,6.5,85,2.3,167,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,2566192,440
1477,31/08/2018,7,22.9,83,0.6,1127,19.8,0.01,,0.0,Summmer,No Holiday,Yes,4394210,828
1478,30/10/2018,2,2.1,56,0.5,2000,-5.7,0.0,,0.0,Autum,No Holiday,Yes,1970007,292
1479,28/07/2018,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,Summmer,No Holiday,Yes,2156044,369
1480,7/2/2018,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,Wintr,No Holiday,Yes,1046403,73
1481,8/6/2018,15,26.2,51,3.3,1104,15.2,2.87,0.0,0.0,Summr,No Holiday,Yes,7759434,1393
1482,22/12/2017,10,1.4,64,1.0,897,-4.6,0.25,0.0,0.5,Winter,Holiday,Yes,1555535,256
1483,8/9/2018,-8,12.3,59,1.7,1401,4.4,0.58,0.1,0.1,Summmer,Holiday,No,278493,26
1484,26/06/2018,8,20.8,94,1.0,159,19.7,0.05,3.5,0.0,Summr,No Holiday,Yes,666632,58
1485,30/05/2018,15,24.3,52,3.0,1447,13.8,2.55,0.0,0.0,Spriing,No Holiday,Yes,6977386,1371
1486,4/4/2018,1,14.8,96,1.7,209,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes,765924,103
1487,4/2/2018,16,,29,3.6,1979,-20.6,1.4,0.0,0.0,Winteer,No Holiday,Yes,1606443,171
1488,6/3/2018,20,6.1,31,2.8,2000,-9.8,0.0,0.0,0.0,Sproing,No Holiday,Yes,3737246,685
1489,30/05/2018,9,19.8,79,1.3,405,16.0,0.45,0.0,0.0,Sproing,No Holiday,Yes,6308584,1200
1490,1/6/2018,20,25.0,39,2.8,2000,10.0,0.06,,0.0,Summer,No Holiday,Yes,11869921,2259
1491,10/12/2017,-2,13.2,58,1.8,1486,5.2,0.58,0.2,0.0,Spring,Holiday,Yes,11642357,2218
1492,9/11/2018,9,10.8,78,,1985,7.1,0.13,0.5,0.0,Autumn,No Holiday,No,826758,0
1493,19/11/2018,18,7.5,48,2.4,1079,-2.8,0.0,0.0,0.0,Autmn,No Holiday,Yes,9553372,1863
1494,22/04/2018,11,17.4,54,,1840,7.9,0.51,0.0,0.0,Spriing,No Holiday,Yes,3029241,443
1495,21/12/2017,0,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,Wintr,No Holiday,Yes,1771619,185
1496,14/10/2018,2,9.1,68,0.3,921,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2573302,400
1497,22/08/2018,20,33.2,51,1.0,2000,21.6,0.02,0.0,0.0,Summmer,No Holiday,Yes,9894648,1879
1498,20/02/2018,4,-1.6,83,0.6,368,-4.1,0.0,0.0,0.0,Winteer,No Holiday,Yes,830923,71
1499,13/11/2018,6,4.2,72,0.8,1326,-0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,2424169,411
1500,29/05/2018,15,25.7,56,1.8,1112,16.2,1.71,0.0,0.0,Sprng,No Holiday,Yes,7049966,1265
1501,9/8/2018,14,30.8,69,1.8,1218,24.4,1.58,0.0,0.0,Summr,No Holiday,Yes,3525197,565
1502,11/9/2018,15,26.0,40,1.9,2000,11.3,1.53,0.0,0.0,Autmn,No Holiday,Yes,6148267,1208
1503,17/12/2017,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1025850,39
1504,12/10/2018,4,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1945937,205
1505,25/07/2018,20,30.9,67,1.7,1470,24.0,0.05,0.0,0.0,Summer,No Holiday,Yes,10374386,1953
1506,16/07/2018,21,28.0,64,1.5,2000,20.5,0.0,0.0,0.0,Summmer,No Holiday,Yes,11626476,2239
1507,12/2/2018,6,-9.5,36,1.5,2000,-21.8,0.0,0.0,0.0,Wonter,No Holiday,Yes,1041757,88
1508,1/6/2018,14,29.6,31,3.7,1988,10.6,3.25,0.0,0.0,Summer,No Holiday,Yes,6059283,1104
1509,4/7/2018,21,26.2,70,2.2,1908,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,12511516,2317
1510,25/12/2017,17,-0.7,29,2.0,2000,-16.5,0.21,0.0,0.0,Wonter,Holiday,Yes,1581118,291
1511,16/08/2018,7,27.6,71,1.2,2000,21.8,0.14,0.0,0.0,Summmer,No Holiday,Yes,6528119,1118
1512,20/09/2018,13,18.9,89,2.6,586,17.0,0.58,0.0,0.0,Autumn,No Holiday,Yes,1787387,312
1513,22/06/2018,11,28.1,35,1.3,1608,11.1,3.02,0.0,0.0,Summr,No Holiday,Yes,5455357,946
1514,28/04/2018,9,15.1,56,1.7,493,6.3,1.57,0.0,0.0,Spring,No Holiday,Yes,4916529,812
1515,30/05/2018,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,Spring,No Holiday,Yes,3635886,542
1516,26/11/2018,8,2.0,84,,396,-0.4,0.03,0.0,0.3,Autum,No Holiday,Yes,8388094,1566
1517,29/07/2018,15,35.9,37,1.9,1949,18.9,1.98,0.0,0.0,Summr,No Holiday,Yes,4113822,667
1518,21/03/2018,5,1.3,40,2.3,2000,-10.8,0.0,0.0,0.0,Sproing,No Holiday,Yes,1101071,73
1519,15/11/2018,12,13.8,43,0.9,987,1.4,1.61,0.0,0.0,Autum,No Holiday,Yes,5363318,926
1520,3/8/2018,10,34.3,48,2.5,1822,21.7,2.12,0.0,0.0,Summer,No Holiday,Yes,3689926,550
1521,25/12/2017,5,-3.7,51,2.6,2000,-12.3,0.0,0.0,0.0,Wonter,Holiday,Yes,546938,33
1522,27/05/2018,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,Spriing,No Holiday,Yes,6305591,1107
1523,13/11/2018,-1,12.5,60,1.8,1382,4.2,,0.2,0.1,Wintr,Holiday,No,3636924,540
1524,14/01/2018,18,4.1,53,,1132,-4.6,0.0,0.0,0.0,Wintr,No Holiday,Yes,2059852,255
1525,23/03/2018,2,2.2,80,1.4,615,-0.8,0.0,0.0,0.0,Spriing,No Holiday,Yes,1676748,209
1526,22/10/2018,4,10.0,62,0.6,1759,3.0,0.0,0.0,0.0,Autmn,No Holiday,Yes,897896,107
1527,16/04/2018,4,5.9,68,0.7,1590,0.4,0.0,0.0,0.0,Spriing,No Holiday,Yes,408023,59
1528,29/07/2018,13,34.4,41,2.9,1970,19.2,,0.0,0.0,Summr,No Holiday,Yes,3689905,649
1529,6/1/2018,12,0.0,35,2.3,1672,-13.6,1.07,0.0,0.0,Wonter,No Holiday,Yes,1999972,310
1530,4/12/2017,9,-1.5,47,4.2,1888,-11.3,0.22,0.0,0.0,Winteer,No Holiday,Yes,3012347,540
1531,22/02/2018,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,Wonter,No Holiday,Yes,3219802,508
1532,1/3/2018,5,2.2,97,2.9,362,1.7,0.0,,0.0,Sproing,Holiday,Yes,702056,7
1533,25/05/2018,12,24.4,24,2.9,1811,2.5,3.28,0.0,0.0,Sproing,No Holiday,Yes,6396484,1121
1534,18/03/2018,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Sproing,No Holiday,Yes,1118800,165
1535,1/10/2018,9,14.9,50,3.4,1989,4.5,1.08,0.0,0.0,Autmn,No Holiday,Yes,6361602,1091
1536,26/05/2018,17,27.9,34,3.8,1259,10.5,1.73,0.0,0.0,Spring,No Holiday,Yes,10386098,1885
1537,26/12/2017,5,-2.9,77,0.8,1833,-6.3,0.0,0.0,0.0,Winteer,No Holiday,Yes,767819,63
1538,23/07/2018,18,33.9,53,3.2,1886,22.9,0.94,0.0,0.0,Summr,No Holiday,Yes,12726315,2502
1539,16/02/2018,19,0.6,59,2.3,1939,-6.5,0.0,0.0,0.0,Winteer,Holiday,Yes,1231917,128
1540,27/12/2017,21,-6.4,34,1.2,2000,-19.7,,0.0,0.0,Wintr,No Holiday,Yes,1343304,235
1541,27/09/2018,17,24.3,31,1.5,2000,6.0,1.17,0.0,0.0,Autmn,No Holiday,Yes,12236165,2275
1542,21/11/2018,21,4.6,44,1.1,1859,-6.6,0.0,0.0,0.0,Autum,No Holiday,Yes,4793246,827
1543,3/11/2018,10,11.0,49,0.7,957,0.6,1.4,0.0,0.0,Autum,No Holiday,No,319362,0
1544,11/9/2018,-2,12.9,59,1.7,1423,4.5,0.52,0.1,0.1,Autumn,Holiday,Yes,1513561,204
1545,28/02/2018,21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,Winter,No Holiday,Yes,616298,4
1546,20/05/2018,13,19.9,33,1.4,2000,3.1,,0.0,0.0,Sproing,No Holiday,Yes,8589612,1575
1547,1/11/2018,10,8.1,51,0.7,1100,-1.4,1.38,0.0,0.0,Autumn,No Holiday,Yes,4062711,741
1548,23/12/2017,5,5.0,81,1.2,425,2.0,0.0,0.0,0.0,Wintr,No Holiday,Yes,852414,50
1549,14/01/2018,-5,13.2,59,,1418,3.8,0.56,0.2,0.0,Winter,Holiday,No,10036655,1885
1550,15/10/2018,2,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2226044,280
1551,29/05/2018,16,23.6,66,4.2,1208,16.8,0.89,0.0,0.0,Spring,No Holiday,Yes,8554959,1620
1552,26/12/2017,11,-2.1,28,4.9,1887,-18.2,0.87,0.0,0.0,Winteer,No Holiday,Yes,1988330,249
1553,4/6/2018,3,19.6,51,1.0,1923,9.1,0.0,,0.0,Sumer,No Holiday,Yes,1658001,244
1554,18/10/2018,6,7.6,82,0.3,1933,4.7,0.0,0.0,0.0,Autum,No Holiday,Yes,2939764,481
1555,22/01/2018,5,0.0,32,0.7,2000,-14.7,0.0,0.0,0.0,Wintr,No Holiday,Yes,549382,70
1556,25/01/2018,10,-15.3,33,,2000,-27.9,0.56,0.0,0.6,Winteer,No Holiday,Yes,1409389,97
1557,31/05/2018,23,20.5,62,2.2,1903,12.9,0.0,0.0,0.0,Sprng,No Holiday,Yes,7312383,1322
1558,9/9/2018,-10,13.2,59,,1425,4.9,0.49,0.2,0.1,Sproing,Holiday,No,5490272,951
1559,21/05/2018,15,23.3,38,1.5,1963,8.1,2.13,0.0,0.0,Sproing,No Holiday,Yes,8851477,1642
1560,31/01/2018,10,-2.3,63,1.7,1286,-8.4,0.22,0.0,3.2,Winter,No Holiday,Yes,1100880,120
1561,4/5/2018,13,,30,3.8,1854,0.9,3.39,0.0,0.0,Spring,No Holiday,Yes,6843904,1302
1562,16/05/2018,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,Sproing,No Holiday,Yes,1764696,238
1563,10/10/2018,21,9.9,50,1.2,2000,0.0,0.0,0.0,0.0,Autmn,No Holiday,Yes,7723825,1434
1564,9/4/2018,-8,12.0,60,1.8,1491,4.3,0.53,0.2,0.1,Sproing,Holiday,Yes,1041757,88
1565,15/05/2018,2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2504350,371
1566,2/4/2018,13,21.9,48,2.5,1113,10.3,2.14,0.0,0.0,Spriing,No Holiday,Yes,4928153,900
1567,23/06/2018,8,22.6,42,0.7,1887,9.0,0.62,0.0,0.0,Summr,No Holiday,Yes,5688394,976
1568,2/7/2018,22,23.4,98,0.3,585,23.0,0.0,2.5,0.0,Sumer,No Holiday,Yes,843369,106
1569,4/2/2018,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,Winter,No Holiday,Yes,1244107,164
1570,25/08/2018,15,28.1,53,4.5,1953,17.6,1.6,0.0,0.0,Summr,No Holiday,Yes,7926987,1518
1571,28/07/2018,16,28.6,82,3.4,1022,25.2,0.14,0.0,0.0,Summer,No Holiday,Yes,4152560,686
1572,18/05/2018,-10,13.8,58,1.8,1411,4.5,0.54,0.2,0.1,Sprng,No Holiday,Yes,4486611,784
1573,14/12/2017,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1297753,77
1574,30/11/2018,-4,12.5,57,1.8,1441,3.9,0.64,0.1,0.0,Summmer,Holiday,No,455084,0
1575,15/08/2018,18,32.8,63,2.3,1546,24.8,0.89,0.1,0.0,Summmer,Holiday,Yes,5260319,978
1576,28/10/2018,6,6.9,86,1.7,1988,4.7,0.0,1.5,0.0,Auttumn,No Holiday,Yes,403029,46
1577,29/11/2018,7,0.8,41,0.6,1298,-10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,4263212,793
1578,24/11/2018,14,3.0,82,1.7,1589,0.2,0.55,0.0,5.0,Autum,No Holiday,Yes,2176708,285
1579,22/10/2018,13,19.4,35,1.2,678,3.5,1.73,0.0,0.0,Autmn,No Holiday,Yes,5723002,1082
1580,20/08/2018,19,30.8,55,1.9,1170,20.7,0.06,0.0,0.0,Sumer,No Holiday,Yes,11983268,2221
1581,26/01/2018,17,-11.5,31,3.3,1745,-25.2,0.41,0.0,0.3,Winter,No Holiday,Yes,1188016,187
1582,22/01/2018,23,-4.2,79,,554,-7.3,0.0,0.0,1.0,Wonter,No Holiday,Yes,1675712,153
1583,21/04/2018,20,19.1,18,1.2,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,8771344,1587
1584,20/10/2018,9,10.4,60,1.3,1326,2.9,0.99,0.0,0.0,Autmn,No Holiday,Yes,4924012,947
1585,18/07/2018,1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,Sumer,No Holiday,Yes,4764305,766
1586,10/8/2018,22,30.9,54,0.8,2000,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,7888446,1526
1587,29/11/2018,-4,12.9,56,1.7,1483,2.7,0.61,,0.1,Summer,Holiday,Yes,1041757,88
1588,21/01/2018,16,4.7,17,2.1,2000,-18.3,0.55,0.0,0.0,Wintr,No Holiday,Yes,2512987,379
1589,21/06/2018,23,21.9,59,2.6,1188,13.5,0.0,0.0,0.0,Sumer,No Holiday,Yes,8724733,1558
1590,20/07/2018,12,32.6,51,2.1,800,21.1,3.21,0.0,0.0,Summmer,No Holiday,Yes,4834417,841
1591,19/07/2018,8,25.5,65,0.9,833,18.4,1.1,0.0,0.0,Summer,No Holiday,Yes,10245429,1944
1592,9/7/2018,20,20.3,95,0.8,1372,19.4,,1.0,0.0,Summmer,No Holiday,Yes,1074750,55
1593,24/12/2017,15,2.9,90,2.0,380,1.4,0.08,3.5,0.0,Wintr,Holiday,Yes,1047429,38
1594,28/03/2018,22,13.6,73,2.0,644,8.8,0.0,,0.0,Sprng,No Holiday,Yes,4672165,880
1595,26/08/2018,1,22.5,80,0.6,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,4772679,817
1596,6/9/2018,13,28.0,52,2.3,1642,17.2,1.85,0.0,0.0,Auttumn,No Holiday,Yes,6029588,1115
1597,3/7/2018,-10,12.0,59,1.8,1436,3.8,0.5,0.1,0.1,Winteer,No Holiday,No,7489868,1341
1598,27/08/2018,21,23.9,88,0.8,2000,21.7,0.0,0.0,0.0,Summmer,No Holiday,Yes,9050621,1702
1599,18/06/2018,19,28.1,38,2.6,2000,12.4,0.63,0.0,0.0,Summr,No Holiday,Yes,8876644,1639
1600,25/10/2018,19,16.4,47,1.0,1694,5.0,0.0,0.0,0.0,Auttumn,No Holiday,Yes,10266467,1939
1601,25/10/2018,17,19.2,36,0.7,1643,3.7,0.38,0.0,0.0,Auttumn,No Holiday,Yes,10966595,2017
1602,11/11/2018,19,8.7,52,0.8,1590,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,4176357,716
1603,30/08/2018,1,24.9,92,2.2,1125,23.5,0.0,0.5,0.0,Summr,No Holiday,Yes,911515,92
1604,5/5/2018,-10,12.4,58,1.7,1410,3.8,0.62,,0.1,Sumer,No Holiday,No,3527098,651
1605,23/02/2018,12,12.6,57,13.0,1444,4.0,0.54,0.2,0.1,Autumn,No Holiday,Yes,654548,38
1606,8/11/2018,18,12.9,97,0.0,406,12.4,0.0,9.0,0.0,Autum,No Holiday,Yes,448515,48
1607,25/08/2018,4,23.2,79,1.8,1941,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2141965,311
1608,28/09/2018,12,55.8,1,1.0,2500,-17.0,0.0,2.4,0.3,Winteer,Holiday,No,1453860,136
1609,2/10/2018,-1,12.6,58,1.7,1428,4.5,0.6,0.0,0.1,Auttumn,No Holiday,No,1485660,133
1610,17/12/2017,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,Wonter,No Holiday,Yes,568175,82
1611,23/02/2018,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,Wintr,No Holiday,Yes,4203260,690
1612,20/07/2018,7,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,Summmer,No Holiday,Yes,6309995,1178
1613,25/05/2018,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,2914029,420
1614,21/05/2018,1,14.5,31,,2000,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2247420,410
1615,13/10/2018,22,,60,0.5,1002,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,6449461,1225
1616,13/06/2018,12,24.5,56,2.3,1094,15.1,1.74,0.0,0.0,Sumer,No Holiday,Yes,9652288,1739
1617,12/7/2018,19,27.4,78,1.1,1899,23.2,0.27,0.0,0.0,Summer,No Holiday,Yes,11943611,2336
1618,24/08/2018,8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,Sumer,No Holiday,Yes,3187276,587
1619,4/11/2018,0,-23.1,0,0.6,686,61.2,0.0,1.5,1.2,Autum,No Holiday,No,5574271,1062
1620,17/04/2018,8,8.7,49,0.8,1520,-1.4,0.68,0.0,0.0,Sprng,No Holiday,Yes,10367314,1916
1621,10/4/2018,19,19.2,55,5.8,2000,9.9,,0.0,0.0,Spriing,No Holiday,Yes,6606775,1193
1622,4/8/2018,23,28.2,78,2.5,1678,23.9,0.0,0.0,0.0,Sumer,No Holiday,Yes,6407447,1165
